ward,district,city
đại_đồng,tiên_du,bắc_ninh
tri_phương,tiên_du,bắc_ninh
lạc vệ,tiên_du,bắc_ninh
tân_chi,tiên_du,bắc_ninh
phật tích,tiên_du,bắc_ninh
minh đạo,tiên_du,bắc_ninh
cảnh_hưng,tiên_du,bắc_ninh
gia_bình,gia_bình,bắc_ninh
xuân lai,gia_bình,bắc_ninh
đại bái,gia_bình,bắc_ninh
quỳnh phú,gia_bình,bắc_ninh
vạn_ninh,gia_bình,bắc_ninh
cao đức,gia_bình,bắc_ninh
đại lai,gia_bình,bắc_ninh
song_giang,gia_bình,bắc_ninh
thái_bảo,gia_bình,bắc_ninh
bình_dương,gia_bình,bắc_ninh
nhân thắng,gia_bình,bắc_ninh
_giang_sơn,gia_bình,bắc_ninh
lãng ngâm,gia_bình,bắc_ninh
đông cứu,gia_bình,bắc_ninh
thứa,lương_tài,bắc_ninh
phú_hoà,lương_tài,bắc_ninh
tân_lãng,lương_tài,bắc_ninh
an thịnh,lương_tài,bắc_ninh
trung kênh,lương_tài,bắc_ninh
an tập,lương_tài,bắc_ninh
quang_minh,lương_tài,bắc_ninh
trung_chính,lương_tài,bắc_ninh
phú_lương,lương_tài,bắc_ninh
quảng phú,lương_tài,bắc_ninh
bình_định,lương_tài,bắc_ninh
lâm_thao,lương_tài,bắc_ninh
tân_hoà,hoà_bình,hoà_bình
yên mông,hoà_bình,hoà_bình
hoà_bình,hoà_bình,hoà_bình
hữu_nghị,hoà_bình,hoà_bình
tân_thịnh,hoà_bình,hoà_bình
đồng tiến,hoà_bình,hoà_bình
phương lâm,hoà_bình,hoà_bình
quỳnh lâm,hoà_bình,hoà_bình
thịnh lang,hoà_bình,hoà_bình
trung_minh,hoà_bình,hoà_bình
thái_bình,hoà_bình,hoà_bình
dân_chủ,hoà_bình,hoà_bình
thống_nhất,hoà_bình,hoà_bình
vầy nưa,đà_bắc,hoà_bình
kỳ_sơn,hoà_bình,hoà_bình
mông hoá,hoà_bình,hoà_bình
độc_lập,hoà_bình,hoà_bình
nông_trang,việt_trì,phú_thọ
thuỵ vân,việt_trì,phú_thọ
minh_phương,việt_trì,phú_thọ
dữu lâu,việt_trì,phú_thọ
tân_dân,việt_trì,phú_thọ
gia cẩm,việt_trì,phú_thọ
trưng vương,việt_trì,phú_thọ
minh nông,việt_trì,phú_thọ
tiên cát,việt_trì,phú_thọ
thọ_sơn,việt_trì,phú_thọ
thanh miếu,việt_trì,phú_thọ
bạch_hạc,việt_trì,phú_thọ
sông lô,việt_trì,phú_thọ
vân phú,việt_trì,phú_thọ
phượng lâu,việt_trì,phú_thọ
kim đức,việt_trì,phú_thọ
hùng lô,việt_trì,phú_thọ
hùng vương,thị_xã phú_thọ,phú_thọ
hà_lộc,phú_thọ,phú_thọ
_văn lung,phú_thọ,phú_thọ
âu cơ,thị_xã phú_thọ,phú_thọ
thanh_minh,phú_thọ,phú_thọ
thanh vinh,phú_thọ,phú_thọ
phong_châu,thị_xã phú_thọ,phú_thọ
phú_hộ,phú_thọ,phú_thọ
hà thạch,phú_thọ,phú_thọ
tích_sơn,vĩnh_yên,vĩnh_phúc
hội hợp,vĩnh_yên,vĩnh_phúc
đồng_tâm,vĩnh_yên,vĩnh_phúc
thanh trù,vĩnh_yên,vĩnh_phúc
liên_bảo,vĩnh_yên,vĩnh_phúc
đống_đa,vĩnh_yên,vĩnh_phúc
ngô_quyền,vĩnh_yên,vĩnh_phúc
định_trung,vĩnh_yên,vĩnh_phúc
khai_quang,vĩnh_yên,vĩnh_phúc
hùng vương,phúc_yên,vĩnh_phúc
hai_bà_trưng,phúc_yên,vĩnh_phúc
phúc thắng,phúc_yên,vĩnh_phúc
nam viêm,phúc_yên,vĩnh_phúc
tiền_châu,phúc_yên,vĩnh_phúc
xuân_hoà,phúc_yên,vĩnh_phúc
đồng_xuân,phúc_yên,vĩnh_phúc
ngọc thanh,phúc_yên,vĩnh_phúc
cao_minh,phúc_yên,vĩnh_phúc
đà_bắc,đà_bắc,hoà_bình
tú lý,đà_bắc,hoà_bình
toàn_sơn,đà_bắc,hoà_bình
hiền_lương,đà_bắc,hoà_bình
nánh nghê,đà_bắc,hoà_bình
mường chiềng,đà_bắc,hoà_bình
giáp đắt,đà_bắc,hoà_bình
tân_pheo,đà_bắc,hoà_bình
đồng chum,đà_bắc,hoà_bình
đoàn_kết,đà_bắc,hoà_bình
đồng_ruộng,đà_bắc,hoà_bình
trung_thành,đà_bắc,hoà_bình
yên_hoà,đà_bắc,hoà_bình
cao_sơn,đà_bắc,hoà_bình
tân_minh,đà_bắc,hoà_bình
tiền_phong,đà_bắc,hoà_bình
thịnh_minh,hoà_bình,hoà_bình
hợp_thành,hoà_bình,hoà_bình
quang tiến,hoà_bình,hoà_bình
lương_sơn,lương_sơn,hoà_bình
lâm_sơn,lương_sơn,hoà_bình
hoà_sơn,lương_sơn,hoà_bình
tân_vinh,lương_sơn,hoà_bình
nhuận trạch,lương_sơn,hoà_bình
cao_sơn,lương_sơn,hoà_bình
cư yên,lương_sơn,hoà_bình
liên_sơn,lương_sơn,hoà_bình
bo,kim_bôi,hoà_bình
vĩnh đồng,kim_bôi,hoà_bình
kim_bôi,kim_bôi,hoà_bình
đú sáng,kim_bôi,hoà_bình
hùng_sơn,kim_bôi,hoà_bình
bình_sơn,kim_bôi,hoà_bình
xuân thuỷ,kim_bôi,hoà_bình
tú_sơn,kim_bôi,hoà_bình
vĩnh tiến,kim_bôi,hoà_bình
đông bắc,kim_bôi,hoà_bình
hợp tiến,kim_bôi,hoà_bình
cao dương,lương_sơn,hoà_bình
thanh_sơn,lương_sơn,hoà_bình
thanh_cao,lương_sơn,hoà_bình
kim lập,kim_bôi,hoà_bình
nam thượng,kim_bôi,hoà_bình
sào báy,kim_bôi,hoà_bình
cuối hạ,kim_bôi,hoà_bình
mỵ_hoà,kim_bôi,hoà_bình
nuông dăm,kim_bôi,hoà_bình
cao_phong,cao_phong,hoà_bình
thu_phong,cao_phong,hoà_bình
hợp phong,cao_phong,hoà_bình
bình thanh,cao_phong,hoà_bình
thung nai,cao_phong,hoà_bình
bắc phong,cao_phong,hoà_bình
tây phong,cao_phong,hoà_bình
dũng phong,cao_phong,hoà_bình
nam phong,cao_phong,hoà_bình
thạch yên,cao_phong,hoà_bình
mãn đức,tân_lạc,hoà_bình
tử nê,tân_lạc,hoà_bình
thanh hối,tân_lạc,hoà_bình
ngọc mỹ,tân_lạc,hoà_bình
đông lai,tân_lạc,hoà_bình
suối hoa,tân_lạc,hoà_bình
phú vinh,tân_lạc,hoà_bình
quyết_chiến,tân_lạc,hoà_bình
vân_sơn,tân_lạc,hoà_bình
ngổ luông,tân_lạc,hoà_bình
phú_cường,tân_lạc,hoà_bình
mỹ_hoà,tân_lạc,hoà_bình
phong_phú,tân_lạc,hoà_bình
nhân mỹ,tân_lạc,hoà_bình
lỗ_sơn,tân_lạc,hoà_bình
gia mô,tân_lạc,hoà_bình
mai_châu,mai_châu,hoà_bình
đồng tân,mai_châu,hoà_bình
tòng đậu,mai_châu,hoà_bình
nà phòn,mai_châu,hoà_bình
thành_sơn,mai_châu,hoà_bình
tân_thành,mai_châu,hoà_bình
sơn_thuỷ,mai_châu,hoà_bình
pà cò,mai_châu,hoà_bình
hang kia,mai_châu,hoà_bình
cun pheo,mai_châu,hoà_bình
bao_la,mai_châu,hoà_bình
xăm khoè,mai_châu,hoà_bình
mai hịch,mai_châu,hoà_bình
chiềng_châu,mai_châu,hoà_bình
mai hạ,mai_châu,hoà_bình
vạn mai,mai_châu,hoà_bình
vụ_bản,lạc_sơn,hoà_bình
hương nhượng,lạc_sơn,hoà_bình
vũ bình,lạc_sơn,hoà_bình
quý_hoà,lạc_sơn,hoà_bình
tuân đạo,lạc_sơn,hoà_bình
tân_lập,lạc_sơn,hoà_bình
mỹ_thành,lạc_sơn,hoà_bình
_văn nghĩa,lạc_sơn,hoà_bình
nhân_nghĩa,lạc_sơn,hoà_bình
miền đồi,lạc_sơn,hoà_bình
_văn_sơn,lạc_sơn,hoà_bình
thượng cốc,lạc_sơn,hoà_bình
xuất hoá,lạc_sơn,hoà_bình
yên phú,lạc_sơn,hoà_bình
bình hẻm,lạc_sơn,hoà_bình
quyết_thắng,lạc_sơn,hoà_bình
định_cư,lạc_sơn,hoà_bình
chí đạo,lạc_sơn,hoà_bình
ngọc_sơn,lạc_sơn,hoà_bình
tự_do,lạc_sơn,hoà_bình
ngọc lâu,lạc_sơn,hoà_bình
yên nghiệp,lạc_sơn,hoà_bình
tân_mỹ,lạc_sơn,hoà_bình
ân_nghĩa,lạc_sơn,hoà_bình
hàng trạm,yên_thuỷ,hoà_bình
lạc thịnh,yên_thuỷ,hoà_bình
phú lai,yên_thuỷ,hoà_bình
lạc_sỹ,yên_thuỷ,hoà_bình
lạc lương,yên_thuỷ,hoà_bình
bảo hiệu,yên_thuỷ,hoà_bình
đa phúc,yên_thuỷ,hoà_bình
hữu lợi,yên_thuỷ,hoà_bình
đoàn_kết,yên_thuỷ,hoà_bình
yên trị,yên_thuỷ,hoà_bình
ngọc lương,yên_thuỷ,hoà_bình
chi nê,lạc_thuỷ,hoà_bình
khoan dụ,lạc_thuỷ,hoà_bình
đồng_tâm,lạc_thuỷ,hoà_bình
yên bồng,lạc_thuỷ,hoà_bình
ba hàng đồi,lạc_thuỷ,hoà_bình
phú nghĩa,lạc_thuỷ,hoà_bình
phú_thành,lạc_thuỷ,hoà_bình
hưng thi,lạc_thuỷ,hoà_bình
thống_nhất,lạc_thuỷ,hoà_bình
an bình,lạc_thuỷ,hoà_bình
đoan_hùng,đoan_hùng,phú_thọ
ngọc quan,đoan_hùng,phú_thọ
hợp_nhất,đoan_hùng,phú_thọ
bằng luân,đoan_hùng,phú_thọ
bằng doãn,đoan_hùng,phú_thọ
phúc lai,đoan_hùng,phú_thọ
hùng xuyên,đoan_hùng,phú_thọ
chí đám,đoan_hùng,phú_thọ
phú lâm,đoan_hùng,phú_thọ
tây cốc,đoan_hùng,phú_thọ
ca đình,đoan_hùng,phú_thọ
hùng_long,đoan_hùng,phú_thọ
yên kiện,đoan_hùng,phú_thọ
chân mộng,đoan_hùng,phú_thọ
hạ_hoà,hạ_hoà,phú_thọ
gia điền,hạ_hoà,phú_thọ
ấm hạ,hạ_hoà,phú_thọ
minh hạc,hạ_hoà,phú_thọ
đại phạm,hạ_hoà,phú_thọ
đan thượng,hạ_hoà,phú_thọ
hà lương,hạ_hoà,phú_thọ
tứ hiệp,hạ_hoà,phú_thọ
hiền_lương,hạ_hoà,phú_thọ
xuân áng,hạ_hoà,phú_thọ
phương viên,hạ_hoà,phú_thọ
hương xạ,hạ_hoà,phú_thọ
yên kỳ,hạ_hoà,phú_thọ
bằng giã,hạ_hoà,phú_thọ
vô tranh,hạ_hoà,phú_thọ
_văn lang,hạ_hoà,phú_thọ
minh côi,hạ_hoà,phú_thọ
lang_sơn,hạ_hoà,phú_thọ
yên luật,hạ_hoà,phú_thọ
vĩnh chân,hạ_hoà,phú_thọ
thanh_ba,thanh_ba,phú_thọ
vân lĩnh,thanh_ba,phú_thọ
hanh cù,thanh_ba,phú_thọ
đồng_xuân,thanh_ba,phú_thọ
đông lĩnh,thanh_ba,phú_thọ
đại an,thanh_ba,phú_thọ
quảng yên,thanh_ba,phú_thọ
ninh dân,thanh_ba,phú_thọ
mạn lạn,thanh_ba,phú_thọ
hoàng cương,thanh_ba,phú_thọ
võ lao,thanh_ba,phú_thọ
khải xuân,thanh_ba,phú_thọ
đông_thành,thanh_ba,phú_thọ
chí tiên,thanh_ba,phú_thọ
sơn cương,thanh_ba,phú_thọ
thanh_hà,thanh_ba,phú_thọ
đỗ_sơn,thanh_ba,phú_thọ
đỗ xuyên,thanh_ba,phú_thọ
lương lỗ,thanh_ba,phú_thọ
phong_châu,phù_ninh,phú_thọ
phú_lộc,phù_ninh,phú_thọ
phú nham,phù_ninh,phú_thọ
phù_ninh,phù_ninh,phú_thọ
phú mỹ,phù_ninh,phú_thọ
lệ mỹ,phù_ninh,phú_thọ
liên hoa,phù_ninh,phú_thọ
trạm thản,phù_ninh,phú_thọ
trung giáp,phù_ninh,phú_thọ
tiên phú,phù_ninh,phú_thọ
trị quận,phù_ninh,phú_thọ
hạ giáp,phù_ninh,phú_thọ
bảo thanh,phù_ninh,phú_thọ
gia_thanh,phù_ninh,phú_thọ
tiên_du,phù_ninh,phú_thọ
an đạo,phù_ninh,phú_thọ
bình phú,phù_ninh,phú_thọ
yên_lập,yên_lập,phú_thọ
hưng_long,yên_lập,phú_thọ
đồng lạc,yên_lập,phú_thọ
đồng thịnh,yên_lập,phú_thọ
mỹ lung,yên_lập,phú_thọ
mỹ lương,yên_lập,phú_thọ
lương_sơn,yên_lập,phú_thọ
xuân an,yên_lập,phú_thọ
xuân viên,yên_lập,phú_thọ
xuân thuỷ,yên_lập,phú_thọ
trung_sơn,yên_lập,phú_thọ
nga hoàng,yên_lập,phú_thọ
thượng_long,yên_lập,phú_thọ
phúc khánh,yên_lập,phú_thọ
minh_hoà,yên_lập,phú_thọ
ngọc lập,yên_lập,phú_thọ
ngọc đồng,yên_lập,phú_thọ
cẩm khê,cẩm khê,phú_thọ
minh tân,cẩm khê,phú_thọ
phong thịnh,cẩm khê,phú_thọ
tiên lương,cẩm khê,phú_thọ
minh thắng,cẩm khê,phú_thọ
phượng_vĩ,cẩm khê,phú_thọ
tùng khê,cẩm khê,phú_thọ
tam_sơn,cẩm khê,phú_thọ
_văn bán,cẩm khê,phú_thọ
phú khê,cẩm khê,phú_thọ
hương lung,cẩm khê,phú_thọ
nhật tiến,cẩm khê,phú_thọ
hùng việt,cẩm khê,phú_thọ
yên dưỡng,cẩm khê,phú_thọ
điêu lương,cẩm khê,phú_thọ
đồng_lương,cẩm khê,phú_thọ
hưng hoá,tam_nông,phú_thọ
hương nộn,tam_nông,phú_thọ
dân_quyền,tam_nông,phú_thọ
hiền quan,tam_nông,phú_thọ
bắc_sơn,tam_nông,phú_thọ
thanh uyên,tam_nông,phú_thọ
lam_sơn,tam_nông,phú_thọ
vạn xuân,tam_nông,phú_thọ
quang húc,tam_nông,phú_thọ
tề lễ,tam_nông,phú_thọ
thọ_văn,tam_nông,phú_thọ
dị nậu,tam_nông,phú_thọ
lâm_thao,lâm_thao,phú_thọ
hùng_sơn,lâm_thao,phú_thọ
thạch_sơn,lâm_thao,phú_thọ
tiên kiên,lâm_thao,phú_thọ
xuân lũng,lâm_thao,phú_thọ
xuân huy,lâm_thao,phú_thọ
hy cương,việt_trì,phú_thọ
chu hoá,việt_trì,phú_thọ
thanh đình,việt_trì,phú_thọ
sơn vi,lâm_thao,phú_thọ
phùng_nguyên,lâm_thao,phú_thọ
tứ xã,lâm_thao,phú_thọ
cao xá,lâm_thao,phú_thọ
vĩnh lại,lâm_thao,phú_thọ
bản_nguyên,lâm_thao,phú_thọ
thanh_sơn,thanh_sơn,phú_thọ
sơn_hùng,thanh_sơn,phú_thọ
giáp_lai,thanh_sơn,phú_thọ
thục_luyện,thanh_sơn,phú_thọ
thạch khoán,thanh_sơn,phú_thọ
thu cúc,tân_sơn,phú_thọ
kiệt_sơn,tân_sơn,phú_thọ
đồng_sơn,tân_sơn,phú_thọ
lai đồng,tân_sơn,phú_thọ
tân_sơn,tân_sơn,phú_thọ
thạch kiệt,tân_sơn,phú_thọ
thu ngạc,tân_sơn,phú_thọ
tân_phú,tân_sơn,phú_thọ
võ miếu,thanh_sơn,phú_thọ
địch quả,thanh_sơn,phú_thọ
cự thắng,thanh_sơn,phú_thọ
xuân đài,tân_sơn,phú_thọ
xuân_sơn,tân_sơn,phú_thọ
kim thượng,tân_sơn,phú_thọ
mỹ_thuận,tân_sơn,phú_thọ
minh đài,tân_sơn,phú_thọ
_văn luông,tân_sơn,phú_thọ
văn_miếu,thanh_sơn,phú_thọ
tân_minh,thanh_sơn,phú_thọ
tân_lập,thanh_sơn,phú_thọ
tất_thắng,thanh_sơn,phú_thọ
cự đồng,thanh_sơn,phú_thọ
thắng_sơn,thanh_sơn,phú_thọ
long cốc,tân_sơn,phú_thọ
tam thanh,tân_sơn,phú_thọ
vinh tiền,tân_sơn,phú_thọ
hương cần,thanh_sơn,phú_thọ
yên lãng,thanh_sơn,phú_thọ
yên lương,thanh_sơn,phú_thọ
khả cửu,thanh_sơn,phú_thọ
đông cửu,thanh_sơn,phú_thọ
thượng cửu,thanh_sơn,phú_thọ
lương nha,thanh_sơn,phú_thọ
yên_sơn,thanh_sơn,phú_thọ
tinh_nhuệ,thanh_sơn,phú_thọ
đào xá,thanh_thuỷ,phú_thọ
thạch đồng,thanh_thuỷ,phú_thọ
xuân_lộc,thanh_thuỷ,phú_thọ
tân_phương,thanh_thuỷ,phú_thọ
thanh_thuỷ,thanh_thuỷ,phú_thọ
sơn_thuỷ,thanh_thuỷ,phú_thọ
bảo_yên,thanh_thuỷ,phú_thọ
đoan hạ,thanh_thuỷ,phú_thọ
đồng_trung,thanh_thuỷ,phú_thọ
hoàng xá,thanh_thuỷ,phú_thọ
tu_vũ,thanh_thuỷ,phú_thọ
lập_thạch,lập_thạch,vĩnh_phúc
xuân_hoà,lập_thạch,vĩnh_phúc
vân trục,lập_thạch,vĩnh_phúc
tử du,lập_thạch,vĩnh_phúc
quang_sơn,lập_thạch,vĩnh_phúc
ngọc mỹ,lập_thạch,vĩnh_phúc
hợp_lý,lập_thạch,vĩnh_phúc
lãng công,sông lô,vĩnh_phúc
quang yên,sông lô,vĩnh_phúc
hải lựu,sông lô,vĩnh_phúc
nhân_đạo,sông lô,vĩnh_phúc
đôn nhân,sông lô,vĩnh_phúc
phương khoan,sông lô,vĩnh_phúc
bắc_bình,lập_thạch,vĩnh_phúc
thái_hoà,lập_thạch,vĩnh_phúc
liễn_sơn,lập_thạch,vĩnh_phúc
hoa_sơn,lập_thạch,vĩnh_phúc
liên_hoà,lập_thạch,vĩnh_phúc
bàn giản,lập_thạch,vĩnh_phúc
đồng quế,sông lô,vĩnh_phúc
tân_lập,sông lô,vĩnh_phúc
tam_sơn,sông lô,vĩnh_phúc
xuân lôi,lập_thạch,vĩnh_phúc
đồng ích,lập_thạch,vĩnh_phúc
tiên_lữ,lập_thạch,vĩnh_phúc
_văn quán,lập_thạch,vĩnh_phúc
yên thạch,sông lô,vĩnh_phúc
đồng thịnh,sông lô,vĩnh_phúc
tứ yên,sông lô,vĩnh_phúc
đức bác,sông lô,vĩnh_phúc
tây_sơn,lập_thạch,vĩnh_phúc
sơn đông,lập_thạch,vĩnh_phúc
cao_phong,sông lô,vĩnh_phúc
hợp_hoà,tam_dương,vĩnh_phúc
kim_long,tam_dương,vĩnh_phúc
hướng_đạo,tam_dương,vĩnh_phúc
đạo tú,tam_dương,vĩnh_phúc
hoàng hoa,tam_dương,vĩnh_phúc
đồng tĩnh,tam_dương,vĩnh_phúc
tam_quan,tam_đảo,vĩnh_phúc
an_hoà,tam_dương,vĩnh_phúc
hoàng đan,tam_dương,vĩnh_phúc
hoàng lâu,tam_dương,vĩnh_phúc
thanh_vân,tam_dương,vĩnh_phúc
duy_phiên,tam_dương,vĩnh_phúc
hội thịnh,tam_dương,vĩnh_phúc
tam_đảo,tam_đảo,vĩnh_phúc
hợp_châu,tam_đảo,vĩnh_phúc
hồ_sơn,tam_đảo,vĩnh_phúc
minh quang,tam_đảo,vĩnh_phúc
đạo trù,tam_đảo,vĩnh_phúc
yên dương,tam_đảo,vĩnh_phúc
bồ lý,tam_đảo,vĩnh_phúc
đại đình,tam_đảo,vĩnh_phúc
hương canh,bình_xuyên,vĩnh_phúc
tam_hợp,bình_xuyên,vĩnh_phúc
quất lưu,bình_xuyên,vĩnh_phúc
sơn lôi,bình_xuyên,vĩnh_phúc
trung mỹ,bình_xuyên,vĩnh_phúc
bá hiến,bình_xuyên,vĩnh_phúc
gia khánh,bình_xuyên,vĩnh_phúc
thiện kế,bình_xuyên,vĩnh_phúc
hương_sơn,bình_xuyên,vĩnh_phúc
đạo_đức,bình_xuyên,vĩnh_phúc
tân_phong,bình_xuyên,vĩnh_phúc
thanh lãng,bình_xuyên,vĩnh_phúc
phú xuân,bình_xuyên,vĩnh_phúc
yên_lạc,yên_lạc,vĩnh_phúc
đồng cương,yên_lạc,vĩnh_phúc
bình_định,yên_lạc,vĩnh_phúc
đồng_văn,yên_lạc,vĩnh_phúc
trung_nguyên,yên_lạc,vĩnh_phúc
tề lỗ,yên_lạc,vĩnh_phúc
tam hồng,yên_lạc,vĩnh_phúc
yên đồng,yên_lạc,vĩnh_phúc
yên_phương,yên_lạc,vĩnh_phúc
_văn tiến,yên_lạc,vĩnh_phúc
nguyệt đức,yên_lạc,vĩnh_phúc
trung_kiên,yên_lạc,vĩnh_phúc
trung_hà,yên_lạc,vĩnh_phúc
liên_châu,yên_lạc,vĩnh_phúc
đại_tự,yên_lạc,vĩnh_phúc
hồng_châu,yên_lạc,vĩnh_phúc
vĩnh_tường,vĩnh_tường,vĩnh_phúc
lương điền,vĩnh_tường,vĩnh_phúc
vũ di,vĩnh_tường,vĩnh_phúc
tứ trưng,vĩnh_tường,vĩnh_phúc
kim xá,vĩnh_tường,vĩnh_phúc
yên_bình,vĩnh_tường,vĩnh_phúc
chấn_hưng,vĩnh_tường,vĩnh_phúc
nghĩa_hưng,vĩnh_tường,vĩnh_phúc
yên_lập,vĩnh_tường,vĩnh_phúc
đại_đồng,vĩnh_tường,vĩnh_phúc
sao đại việt,vĩnh_tường,vĩnh_phúc
lũng_hoà,vĩnh_tường,vĩnh_phúc
tân_phú,vĩnh_tường,vĩnh_phúc
thổ tang,vĩnh_tường,vĩnh_phúc
thượng trưng,vĩnh_tường,vĩnh_phúc
tuân chính,vĩnh_tường,vĩnh_phúc
ngũ kiên,vĩnh_tường,vĩnh_phúc
an nhân,vĩnh_tường,vĩnh_phúc
vĩnh thịnh,vĩnh_tường,vĩnh_phúc
vĩnh phú,vĩnh_tường,vĩnh_phúc
cẩm thượng,hải_dương,hải_dương
bình hàn,hải_dương,hải_dương
nguyễn_trãi,hải_dương,hải_dương
an thượng,hải_dương,hải_dương
ngọc_châu,hải_dương,hải_dương
nhị_châu,hải_dương,hải_dương
quang_trung,hải_dương,hải_dương
trần_hưng đạo,hải_dương,hải_dương
trần phú,hải_dương,hải_dương
thanh_bình,hải_dương,hải_dương
tân_bình,hải_dương,hải_dương
lê_thanh nghị,hải_dương,hải_dương
hải_tân,hải_dương,hải_dương
tân_hưng,hải_dương,hải_dương
ngọc_sơn,hải_dương,hải_dương
tứ_minh,hải_dương,hải_dương
việt_hoà,hải_dương,hải_dương
lai cách,cẩm_giàng,hải_dương
cao an,cẩm_giàng,hải_dương
phả lại,chí_linh,hải_dương
cổ_thành,chí_linh,hải_dương
nhân huệ,chí_linh,hải_dương
sao đỏ,chí_linh,hải_dương
cộng_hoà,chí_linh,hải_dương
_văn an,chí_linh,hải_dương
chí_minh,chí_linh,hải_dương
_văn đức,chí_linh,hải_dương
thái học,chí_linh,hải_dương
bến tắm,chí_linh,hải_dương
hoàng hoa thám,chí_linh,hải_dương
bắc an,chí_linh,hải_dương
hưng đạo,chí_linh,hải_dương
lê_lợi,chí_linh,hải_dương
hoàng tiến,chí_linh,hải_dương
hoàng tân,chí_linh,hải_dương
an_lạc,chí_linh,hải_dương
đồng lạc,chí_linh,hải_dương
tân_dân,chí_linh,hải_dương
ái_quốc,hải_dương,hải_dương
quyết_thắng,hải_dương,hải_dương
hồng lạc,thanh_hà,hải_dương
an lưu,thị_xã kinh_môn,hải_dương
hiệp an,kinh_môn,hải_dương
long_xuyên,kinh_môn,hải_dương
thất_hùng,thị_xã kinh_môn,hải_dương
bạch đằng,kinh_môn,hải_dương
lê_ninh,kinh_môn,hải_dương
duy_tân,thị_xã kinh_môn,hải_dương
tân_dân,kinh_môn,hải_dương
minh tân,kinh_môn,hải_dương
phú thứ,kinh_môn,hải_dương
phạm thái,thị_xã kinh_môn,hải_dương
an_sinh,kinh_môn,hải_dương
hiệp_sơn,kinh_môn,hải_dương
hiệp_hoà,thị_xã kinh_môn,hải_dương
thượng quận,kinh_môn,hải_dương
an phụ,kinh_môn,hải_dương
thái thịnh,thị_xã kinh_môn,hải_dương
hiến_thành,kinh_môn,hải_dương
minh_hoà,kinh_môn,hải_dương
nam đồng,hải_dương,hải_dương
tiền_tiến,hải_dương,hải_dương
cẩm đoài,cẩm_giàng,hải_dương
thạch khôi,hải_dương,hải_dương
liên hồng,hải_dương,hải_dương
gia xuyên,hải_dương,hải_dương
thống_nhất,gia_lộc,hải_dương
hùng vương,hồng_bàng,hải_phòng
sở dầu,hồng_bàng,hải_phòng
thượng lý,hồng_bàng,hải_phòng
minh khai,hồng_bàng,hải_phòng
hoàng_văn thụ,hồng_bàng,hải_phòng
phan bội_châu,hồng_bàng,hải_phòng
gia viên,ngô_quyền,hải_phòng
máy chai,ngô_quyền,hải_phòng
vạn mỹ,ngô_quyền,hải_phòng
cầu tre,ngô_quyền,hải_phòng
đông khê,ngô_quyền,hải_phòng
cầu đất,ngô_quyền,hải_phòng
đằng_giang,ngô_quyền,hải_phòng
lạch tray,ngô_quyền,hải_phòng
an_biên,lê_chân,hải_phòng
trần nguyên hãn,lê_chân,hải_phòng
hàng kênh,lê_chân,hải_phòng
dư hàng kênh,lê_chân,hải_phòng
kênh dương,lê_chân,hải_phòng
vĩnh niệm,lê_chân,hải_phòng
an_dương,lê_chân,hải_phòng
đông_hải 1,hải an,hải_phòng
đông_hải 2,hải an,hải_phòng
nam_hải,hải an,hải_phòng
đằng lâm,hải an,hải_phòng
thành tô,hải an,hải_phòng
đằng_hải,hải an,hải_phòng
cát bi,hải an,hải_phòng
tràng cát,hải an,hải_phòng
đồng_hoà,kiến_an,hải_phòng
bắc_sơn,kiến_an,hải_phòng
nam_sơn,kiến_an,hải_phòng
